id,label
15385,truck
12770,dog
27302,airplane
5135,frog
38248,deer
38668,horse
12835,ship
27401,horse
19834,deer
30397,bird
34830,frog
143,cat
30229,deer
42316,deer
18651,bird
2458,dog
28399,horse
7209,dog
36137,horse
43738,cat
3000,deer
2821,ship
23745,horse
40611,deer
16465,horse
13124,frog
18486,bird
22194,cat
46808,airplane
47051,airplane
45509,cat
46730,cat
26011,dog
34592,horse
13999,dog
29336,truck
46527,deer
857,deer
10979,dog
39396,horse
15458,frog
10523,automobile
48830,horse
31687,truck
40097,frog
38055,bird
39441,truck
14768,ship
47666,horse
16917,frog
8429,truck
46504,cat
26531,truck
26113,ship
9862,ship
29525,ship
39424,cat
9483,frog
7468,cat
12722,bird
34751,airplane
19859,airplane
45210,cat
41612,truck
44373,truck
11214,truck
20246,automobile
38375,ship
24119,cat
11465,automobile
32059,airplane
23221,automobile
43381,frog
8956,truck
17816,automobile
33391,automobile
26859,horse
49923,cat
24530,deer
17590,horse
44232,automobile
36953,dog
43844,cat
33706,automobile
20923,dog
1408,deer
25262,airplane
13711,airplane
31144,deer
26525,frog
15324,ship
28520,dog
19982,bird
38426,horse
18859,cat
38270,deer
17518,airplane
12239,frog
47794,ship
22783,horse
21483,horse
35231,bird
47110,automobile
35697,horse
37694,airplane
18072,truck
23637,bird
43190,dog
34942,dog
18613,bird
32795,cat
30005,horse
15071,horse
5971,dog
25847,deer
28638,horse
9692,deer
17000,truck
37520,airplane
38462,frog
28999,frog
37815,ship
26965,cat
46106,frog
18475,cat
28616,automobile
14026,airplane
25993,deer
12762,airplane
6737,automobile
11761,cat
48780,bird
33218,automobile
35383,truck
20239,frog
4075,dog
46675,automobile
1369,cat
16109,ship
20881,bird
29145,dog
3659,truck
38523,automobile
5754,horse
4442,horse
14222,dog
48216,automobile
22755,automobile
14820,bird
5148,cat
11083,automobile
19101,truck
31456,frog
22529,frog
19307,horse
36389,automobile
10981,ship
39418,frog
32645,ship
47077,truck
31124,horse
2073,automobile
7726,horse
9188,truck
26307,ship
26362,airplane
39133,automobile
34356,truck
17848,frog
11088,bird
9566,automobile
43363,ship
40256,ship
15862,dog
28334,bird
32943,dog
34402,horse
35579,ship
3514,truck
24965,truck
25624,truck
1831,bird
17994,horse
37476,cat
25410,truck
2612,horse
28076,cat
19418,horse
47535,deer
23556,truck
35686,airplane
37006,cat
47537,frog
18818,truck
5540,cat
31053,ship
47934,cat
19220,ship
40857,frog
45162,ship
11353,ship
20991,bird
20741,ship
30361,truck
11903,cat
11382,frog
23514,ship
16272,cat
32198,frog
15855,cat
18417,dog
35894,truck
34124,airplane
13096,ship
44486,dog
45658,horse
13293,deer
12494,airplane
15424,automobile
24338,cat
9956,truck
27312,truck
162,ship
47243,airplane
23005,airplane
33772,bird
14997,deer
42886,truck
20514,automobile
20894,horse
36835,truck
9866,cat
29854,bird
40332,dog
19975,airplane
9539,automobile
12972,cat
12351,automobile
18471,dog
3420,ship
42156,bird
4272,airplane
39737,truck
23447,airplane
41842,horse
9752,airplane
29380,bird
13408,truck
48623,truck
35836,airplane
21818,truck
23903,dog
12294,frog
36270,cat
49507,deer
14618,truck
33461,truck
13180,bird
15517,airplane
44509,airplane
29198,truck
10450,horse
42452,dog
27587,cat
11752,frog
4885,dog
18491,deer
33072,horse
14801,cat
27524,truck
25762,frog
31420,bird
12759,cat
45724,deer
29741,horse
43569,horse
48506,deer
43971,bird
48703,bird
40252,horse
383,horse
2542,horse
557,frog
15074,horse
45990,dog
12693,frog
37558,ship
25538,horse
6658,truck
36171,bird
22302,dog
16722,airplane
5311,truck
16144,truck
30669,cat
21998,airplane
44152,horse
16391,frog
47587,cat
38215,ship
718,cat
5899,frog
15089,bird
31856,airplane
21908,truck
42560,airplane
24154,dog
6472,frog
48562,cat
8163,cat
15284,horse
5646,dog
22790,horse
23990,deer
6490,automobile
13407,ship
32576,truck
26539,ship
27756,truck
868,truck
10566,cat
15455,deer
44201,deer
46684,bird
17932,dog
13598,horse
16829,horse
21011,truck
3739,ship
6026,frog
19765,automobile
43751,airplane
31335,frog
38709,deer
37324,ship
42196,cat
5369,horse
13992,cat
28687,bird
19324,truck
14959,airplane
2196,horse
41807,airplane
12926,horse
44676,frog
11643,airplane
27742,frog
16779,frog
47471,automobile
4658,cat
23710,automobile
38693,dog
12760,horse
27067,dog
44321,airplane
48855,frog
44294,dog
29943,bird
32046,bird
30627,frog
38212,automobile
45026,ship
37263,horse
39822,bird
16558,horse
10068,deer
21985,automobile
22348,frog
31382,horse
36544,cat
10246,ship
17710,truck
44555,truck
20439,automobile
17806,horse
13472,cat
4557,horse
8286,cat
43459,airplane
33014,deer
22871,dog
368,cat
3003,dog
2003,truck
1030,automobile
3198,airplane
25680,horse
12567,horse
23095,cat
26188,bird
32450,cat
12238,cat
32684,airplane
24494,truck
9820,airplane
10615,automobile
27057,ship
26595,ship
18799,cat
17378,horse
20986,airplane
43401,ship
46030,ship
39982,ship
16774,truck
46740,ship
14383,deer
41597,horse
43953,horse
14176,bird
14461,airplane
9302,dog
28123,automobile
25788,airplane
10685,horse
6109,cat
2698,frog
9647,automobile
23445,truck
14551,airplane
9413,truck
23346,automobile
25749,airplane
15827,cat
3554,horse
15577,bird
8242,ship
417,cat
4836,cat
13831,cat
26120,bird
41992,bird
1331,dog
35784,automobile
18983,truck
41441,ship
14963,cat
20556,airplane
27281,airplane
4109,cat
24291,deer
45856,bird
47111,horse
47038,dog
43341,dog
26959,dog
36599,bird
38344,dog
47474,airplane
36232,airplane
40039,frog
43270,frog
21970,cat
5968,bird
39865,ship
4218,frog
16254,airplane
48690,deer
7423,frog
12867,ship
22702,cat
5268,dog
30018,dog
6835,truck
12735,dog
27012,truck
23933,deer
25668,cat
49841,cat
1390,automobile
15043,automobile
1651,horse
32445,airplane
2923,deer
4799,airplane
20649,cat
4490,truck
4906,deer
41690,ship
881,ship
37606,airplane
18331,frog
3488,horse
6783,cat
4683,frog
2611,bird
36642,automobile
24077,truck
1713,deer
37028,automobile
510,ship
34398,cat
42360,ship
23375,ship
39233,ship
27134,truck
34256,deer
36375,airplane
15689,ship
36749,truck
37838,horse
46952,frog
38108,ship
24400,bird
38644,automobile
45576,frog
43167,frog
33741,deer
1534,bird
24142,horse
29558,horse
26426,bird
36906,automobile
29021,dog
28631,frog
15541,truck
45948,cat
15296,automobile
46001,bird
27941,airplane
39630,horse
22281,bird
38792,airplane
15723,frog
4556,horse
27778,airplane
33950,horse
10384,cat
27373,deer
30192,truck
28503,horse
18542,dog
32881,frog
18120,cat
10872,horse
12082,frog
36302,dog
33402,deer
15095,bird
26941,frog
34586,deer
3959,horse
46899,airplane
43917,ship
6482,horse
34370,ship
2469,truck
14206,truck
13229,bird
20678,ship
46784,horse
6829,automobile
31354,frog
15157,cat
19495,deer
15947,airplane
34683,cat
4555,horse
44357,horse
18889,bird
11577,ship
13320,deer
17913,cat
14786,bird
20090,ship
49832,truck
42240,automobile
41127,truck
16962,deer
2184,dog
35666,airplane
43211,frog
31900,automobile
18974,horse
27803,automobile
3568,frog
11079,airplane
6236,horse
5010,truck
31916,ship
26631,bird
21077,bird
20167,horse
13806,dog
24050,frog
5785,horse
43998,truck
18147,bird
17082,horse
20267,bird
30444,ship
20865,bird
5020,frog
45096,ship
19346,deer
49738,horse
15860,horse
24210,dog
49556,airplane
9456,bird
39198,frog
35681,dog
18689,horse
36222,ship
17265,truck
5196,automobile
31342,horse
36552,ship
174,dog
46690,airplane
45941,bird
329,ship
21210,truck
33266,horse
16128,ship
24354,dog
9329,airplane
39475,automobile
37138,bird
27640,airplane
40156,cat
19350,horse
30876,deer
10768,bird
31807,frog
38333,ship
10036,automobile
30339,cat
32570,frog
17919,truck
44827,horse
19642,frog
37320,horse
37500,truck
36390,airplane
15530,bird
25804,deer
42107,truck
22401,ship
1260,frog
24332,truck
27315,bird
29680,deer
24747,automobile
17253,ship
23845,horse
28576,dog
1800,automobile
18680,cat
8729,truck
29362,deer
32674,horse
36073,bird
27344,truck
14626,frog
49283,bird
43811,deer
17540,automobile
22668,bird
20334,frog
34263,bird
10225,deer
4547,frog
45575,automobile
2416,deer
1895,horse
45943,dog
30712,dog
45387,ship
32549,dog
42688,bird
39138,truck
20282,cat
25496,bird
27246,truck
8503,dog
29998,cat
25644,deer
29653,horse
28684,ship
6243,airplane
39500,bird
34613,frog
27754,cat
45174,truck
621,frog
39975,automobile
29678,frog
11704,truck
1881,deer
44711,truck
8914,deer
43395,automobile
33780,cat
44725,ship
10260,horse
16031,bird
36044,cat
21228,airplane
26512,truck
1636,frog
40647,horse
38204,horse
31375,bird
31790,horse
43461,deer
16126,ship
47782,dog
49196,ship
5562,dog
36169,deer
43517,deer
11942,truck
33988,bird
34115,deer
48139,automobile
27968,cat
29228,ship
31467,frog
37274,horse
46861,horse
20551,horse
11763,airplane
45879,frog
22316,truck
45418,dog
48071,frog
19806,truck
24355,frog
27943,automobile
39026,truck
15309,automobile
49704,dog
16837,airplane
28497,horse
1464,airplane
24023,cat
11884,truck
36760,bird
10817,horse
22926,truck
32331,bird
25654,ship
41692,deer
17326,bird
26349,truck
27617,truck
24045,automobile
41964,automobile
26700,horse
40946,airplane
33079,ship
11388,cat
38859,automobile
49378,horse
4891,dog
2220,truck
29335,truck
44174,cat
39705,ship
43477,bird
4018,bird
11564,airplane
15006,truck
917,horse
3966,dog
6582,frog
12298,airplane
13438,bird
41979,automobile
34693,deer
12817,truck
5419,truck
43407,truck
39438,automobile
18187,cat
19729,airplane
894,automobile
49957,bird
23012,ship
17058,bird
11749,frog
45032,horse
9362,horse
26922,frog
30284,dog
11253,bird
13103,deer
13117,ship
18855,airplane
33435,deer
41596,deer
4941,airplane
33144,ship
33025,truck
5476,cat
37753,cat
47064,ship
45111,deer
40537,dog
35823,dog
30185,horse
11737,cat
44618,horse
48892,airplane
10378,automobile
35467,bird
19066,airplane
3864,cat
37060,dog
5688,ship
32127,frog
49236,ship
39640,frog
16796,dog
19300,truck
3816,airplane
42504,dog
28179,airplane
10312,frog
8844,bird
5209,dog
23578,horse
46931,dog
14620,bird
47871,frog
28702,truck
49526,airplane
49557,airplane
7888,automobile
42440,airplane
31146,dog
21556,truck
46537,dog
46920,cat
12194,frog
12273,horse
1749,truck
39242,airplane
47750,automobile
40246,airplane
4340,ship
21781,dog
33335,deer
43695,deer
37,cat
2335,dog
13586,bird
6555,frog
42090,dog
46347,truck
35992,airplane
35515,deer
48162,dog
49964,truck
42275,dog
8970,airplane
35678,bird
41945,cat
44454,horse
22276,bird
12490,deer
458,airplane
47420,truck
27937,horse
39287,airplane
34791,dog
27570,truck
38567,airplane
3849,bird
46743,cat
26838,bird
11744,cat
30723,truck
46439,truck
22878,bird
15702,dog
19126,automobile
43222,dog
35202,airplane
34508,truck
20505,frog
22649,airplane
47294,deer
9006,cat
25969,horse
36008,airplane
25712,horse
38456,deer
5705,deer
46308,frog
37756,automobile
26491,horse
37638,horse
43939,truck
3414,horse
12396,ship
323,truck
16618,truck
32721,automobile
14390,ship
29338,cat
4258,bird
6014,airplane
1318,frog
24899,horse
46718,automobile
22883,automobile
37911,cat
31303,dog
380,ship
5640,bird
34865,horse
45837,frog
43781,truck
30743,dog
23449,dog
18307,airplane
32383,horse
23301,automobile
43785,cat
34717,frog
42963,horse
27721,dog
47390,ship
21322,bird
40188,bird
6231,bird
34200,cat
17374,bird
206,truck
10161,bird
47932,airplane
17946,truck
17869,dog
40202,automobile
33549,frog
49229,truck
30983,frog
4882,frog
15682,ship
14684,truck
8570,airplane
37256,bird
18326,frog
46149,airplane
33237,cat
3374,cat
4260,dog
2381,truck
17610,automobile
36595,automobile
37831,automobile
14480,airplane
4680,bird
31693,ship
45603,automobile
36114,cat
29354,deer
9229,cat
41893,cat
21337,truck
43530,deer
24953,dog
5503,cat
17684,ship
12614,truck
28756,deer
15259,airplane
25335,horse
26930,deer
12729,dog
4812,bird
32541,ship
7031,horse
29661,dog
42321,airplane
29930,ship
23863,cat
35273,cat
45192,cat
9580,bird
19430,truck
4542,truck
2217,deer
14410,automobile
20844,automobile
31899,deer
5970,airplane
31517,dog
43553,truck
44745,truck
17694,bird
47081,dog
35872,bird
36231,cat
36932,ship
9487,horse
17572,bird
619,cat
31031,deer
4717,dog
38252,frog
31088,airplane
45185,dog
37836,frog
47823,ship
13220,horse
21434,bird
43441,cat
22430,horse
12847,deer
35799,airplane
3498,ship
23695,dog
21418,deer
39989,horse
23298,airplane
19809,cat
18929,dog
42611,frog
24919,frog
28354,truck
20468,ship
393,airplane
22343,dog
20356,airplane
27856,airplane
3044,cat
45282,horse
1596,deer
36474,automobile
28817,frog
33548,truck
4319,horse
9932,deer
40516,bird
1446,horse
30204,horse
42538,dog
44292,deer
11538,frog
10840,automobile
23799,truck
10841,ship
14710,cat
41577,automobile
26020,bird
37479,truck
40065,horse
29216,cat
15328,horse
20009,frog
1685,airplane
31936,automobile
14099,frog
23826,airplane
29587,horse
45059,horse
32038,ship
19963,horse
17927,cat
9512,truck
41484,deer
31672,horse
12831,ship
13609,automobile
17037,cat
4752,frog
23841,truck
23135,deer
13846,automobile
43031,deer
44533,dog
43873,ship
41419,horse
20720,ship
45992,dog
17801,deer
47767,airplane
20963,ship
31563,bird
36269,bird
12520,bird
4706,horse
38,horse
1430,ship
1035,truck
36758,dog
49886,horse
37404,bird
26986,airplane
19976,ship
32528,cat
19724,dog
21893,airplane
39264,ship
19360,bird
31795,frog
22465,truck
21841,ship
12492,frog
36920,bird
20229,ship
47365,automobile
45794,frog
9468,ship
33432,truck
36431,frog
27513,automobile
30468,airplane
21150,automobile
33946,horse
5649,ship
26882,automobile
87,deer
840,dog
32372,cat
11337,automobile
7312,airplane
33425,dog
35187,deer
4191,frog
42420,deer
38317,deer
18254,ship
23111,ship
20496,dog
45437,dog
7018,dog
31800,deer
24620,truck
26761,bird
11661,truck
38541,ship
14631,horse
45324,deer
17789,frog
24685,bird
45922,cat
5276,truck
10781,dog
6984,deer
45704,bird
4216,truck
20980,horse
41376,ship
6675,cat
841,automobile
6710,automobile
4177,airplane
10185,horse
17352,frog
34367,truck
13746,truck
17698,frog
25260,cat
36035,horse
15553,frog
3283,dog
29416,bird
49605,automobile
5749,horse
2320,horse
22875,bird
14530,ship
46994,automobile
20926,truck
18525,horse
41675,ship
9226,horse
240,dog
45172,horse
15654,dog
33389,horse
21417,automobile
22973,deer
5489,deer
16694,bird
16324,deer
48786,dog
17877,horse
10292,truck
4615,deer
27777,dog
47704,automobile
13357,dog
8458,dog
22131,horse
32778,ship
18694,ship
26556,deer
13406,dog
7345,airplane
30146,bird
39978,deer
40257,bird
26244,frog
27736,cat
38602,truck
40711,frog
40258,truck
31671,ship
16352,dog
29434,bird
11792,automobile
41296,bird
1195,frog
47557,horse
46664,deer
45368,bird
18614,dog
5505,dog
16379,truck
48667,dog
47459,airplane
17682,deer
39169,horse
24760,ship
34774,truck
27529,dog
24230,airplane
13521,truck
14604,horse
25472,cat
25743,horse
10331,airplane
16900,dog
7858,ship
48521,airplane
32857,frog
47208,airplane
30191,horse
4850,dog
16351,horse
33436,dog
23102,frog
49935,cat
41988,deer
8694,automobile
23805,airplane
20291,ship
6755,frog
15596,cat
38510,bird
42629,airplane
6149,frog
42662,bird
17728,deer
20357,horse
12498,truck
14856,automobile
25612,automobile
40107,horse
512,truck
16315,bird
9677,truck
14407,truck
25290,deer
45687,frog
34538,airplane
40775,truck
39850,deer
3930,truck
45117,truck
45899,ship
4483,bird
39143,ship
7959,frog
6326,automobile
39018,horse
27739,bird
10562,deer
33938,truck
850,bird
20912,automobile
40831,airplane
43221,airplane
6627,bird
12267,ship
21449,automobile
48021,horse
34101,ship
40607,ship
24270,automobile
19027,horse
15127,deer
18300,airplane
46673,horse
30125,dog
35730,horse
19651,deer
26458,ship
30981,bird
23356,ship
18183,ship
193,ship
2378,bird
10797,airplane
43306,horse
6445,dog
21918,frog
43719,deer
3904,airplane
5922,frog
6029,bird
2050,horse
42970,deer
35015,ship
48781,deer
39281,truck
26498,deer
24822,ship
18151,dog
19257,deer
31994,deer
25485,bird
32235,ship
1301,ship
13164,bird
32092,airplane
5775,horse
27964,cat
27549,truck
23992,truck
26182,bird
30176,truck
29950,ship
5200,truck
11874,bird
1372,frog
45275,deer
19833,horse
1756,airplane
4065,frog
4853,ship
26639,deer
2207,truck
3988,airplane
3196,dog
33227,deer
16893,airplane
38978,airplane
20982,frog
9506,horse
9220,frog
9994,automobile
17626,ship
387,horse
8830,deer
31831,automobile
22590,ship
13751,cat
25041,ship
5340,ship
25118,automobile
9485,bird
17292,bird
48132,cat
27641,ship
4306,deer
43788,truck
46391,truck
17303,bird
39140,ship
21771,ship
27674,cat
6948,airplane
32660,airplane
45802,deer
27901,truck
2555,horse
12026,automobile
46071,cat
3097,frog
9500,airplane
14005,dog
9502,truck
17422,bird
7563,dog
49608,frog
37099,automobile
24922,frog
41351,frog
45448,ship
10065,airplane
39029,frog
8089,cat
17047,cat
16216,bird
3136,horse
37785,dog
40591,airplane
21238,truck
16158,cat
43573,bird
46916,frog
6063,airplane
31802,dog
2016,horse
10244,airplane
19376,cat
8910,horse
48452,truck
39355,horse
37115,dog
42219,dog
42526,frog
5090,airplane
26267,bird
19268,bird
29443,cat
27580,deer
6750,frog
45745,bird
37874,ship
24253,airplane
20833,deer
48126,ship
34575,deer
39273,cat
38579,deer
5623,truck
4060,horse
48245,bird
28915,horse
27961,ship
22242,deer
30283,deer
30183,automobile
31278,deer
16552,truck
40890,dog
15832,airplane
35321,bird
48076,automobile
10428,cat
47733,dog
45861,truck
38042,airplane
15976,bird
1216,horse
15710,dog
43274,dog
6778,frog
41831,frog
46295,airplane
15823,horse
44054,bird
26193,frog
30028,truck
4946,automobile
45209,frog
10379,bird
14346,frog
1993,deer
11619,airplane
9600,ship
13113,dog
11585,frog
38548,airplane
18554,deer
17176,dog
19113,deer
18844,horse
17227,airplane
8846,horse
43116,dog
27547,bird
43632,bird
30337,frog
4943,automobile
22175,dog
44648,automobile
9477,automobile
10723,cat
43233,automobile
25727,cat
45488,automobile
35770,cat
45246,dog
11125,frog
5941,deer
46895,cat
44022,dog
7663,bird
33884,frog
11313,truck
25831,bird
29479,cat
44694,cat
49658,ship
10932,cat
32133,ship
8313,horse
23738,deer
18365,bird
9553,bird
49725,bird
36153,bird
47050,cat
7036,deer
37397,dog
49426,truck
21849,automobile
670,deer
49527,automobile
49021,bird
11202,dog
41735,cat
19853,deer
32578,ship
11834,frog
10584,horse
3815,bird
1175,ship
47970,airplane
39880,truck
4301,ship
44659,bird
20643,deer
6339,dog
46600,truck
37748,airplane
22337,dog
15709,dog
27882,frog
4507,horse
20725,bird
34770,bird
9307,ship
34697,frog
15913,cat
37646,bird
3270,ship
2200,truck
3042,frog
38616,horse
22775,ship
48090,bird
28531,automobile
39290,cat
38271,automobile
46636,dog
12687,dog
4808,ship
360,dog
6965,ship
980,deer
9654,frog
3376,airplane
21236,dog
17294,dog
31833,ship
23648,truck
16517,horse
46598,dog
20005,truck
38376,deer
8138,deer
13497,frog
34609,bird
26583,ship
5102,horse
32307,ship
35845,truck
5264,frog
25676,deer
46676,ship
45627,ship
33406,frog
15698,bird
14832,ship
33809,automobile
36030,truck
33159,ship
32140,cat
14398,deer
29887,horse
9114,automobile
27748,ship
38957,cat
1770,cat
25985,bird
42070,airplane
23674,bird
732,airplane
42237,ship
48890,deer
36716,automobile
15996,bird
31389,truck
41573,ship
18618,ship
11044,dog
23919,bird
45195,automobile
10557,dog
30071,bird
47334,dog
3635,ship
18848,airplane
32261,deer
10447,automobile
34581,bird
31494,bird
15870,bird
25679,frog
48708,deer
17134,airplane
4049,airplane
16878,horse
25172,dog
43513,horse
31129,frog
47279,truck
33892,dog
35354,bird
6622,bird
38530,dog
24974,frog
13566,ship
11647,automobile
18909,automobile
25480,automobile
39237,airplane
44482,cat
14018,bird
22355,frog
18913,deer
4773,cat
44943,deer
21205,airplane
16189,dog
3836,horse
21728,cat
26934,dog
15153,deer
11063,dog
22252,cat
41353,airplane
22830,automobile
24845,airplane
1692,dog
9577,automobile
44795,airplane
13986,bird
40582,ship
20878,cat
34560,horse
43452,airplane
7678,dog
23811,dog
31229,frog
1787,dog
15579,deer
6483,cat
5789,deer
37832,frog
47303,frog
47957,bird
47258,deer
22805,frog
11475,airplane
20021,dog
40277,ship
39656,bird
25610,airplane
35247,cat
5627,dog
22447,bird
18626,automobile
19856,frog
42770,deer
17458,automobile
29566,truck
21605,automobile
4419,bird
20452,dog
37396,dog
42576,deer
47619,automobile
5735,dog
35932,cat
18665,deer
13460,airplane
28563,ship
36118,truck
38846,frog
10009,airplane
36377,automobile
35291,horse
44392,truck
46483,dog
2952,deer
24064,truck
40420,dog
34927,frog
38926,ship
28968,dog
10152,airplane
44885,airplane
47994,ship
48922,truck
4529,automobile
24704,dog
21295,ship
35329,dog
28980,ship
42063,bird
2521,deer
27676,truck
40363,cat
38061,bird
3682,ship
14443,ship
31393,ship
2540,horse
32454,automobile
42318,dog
15315,bird
29923,deer
41184,truck
6749,horse
2962,truck
8351,automobile
16874,dog
35867,automobile
21934,automobile
5244,automobile
39999,bird
26323,airplane
36550,truck
47227,automobile
23074,ship
38793,dog
18531,ship
27956,ship
25179,airplane
39904,cat
24678,airplane
40907,airplane
49850,automobile
43199,ship
28045,horse
22142,ship
25880,deer
771,frog
5957,airplane
5203,automobile
38938,airplane
6275,deer
26706,dog
20598,frog
28584,deer
30950,automobile
9272,horse
16547,frog
40642,ship
7644,airplane
23055,frog
10486,deer
48896,frog
20675,automobile
486,ship
20525,cat
36212,cat
20742,horse
44518,deer
26817,horse
5548,dog
28871,dog
40114,airplane
23551,truck
43065,automobile
48577,horse
14814,truck
39952,bird
19366,truck
39531,airplane
38779,truck
38164,horse
10659,truck
20759,airplane
41826,deer
34496,bird
46561,bird
29843,dog
766,airplane
14638,ship
21276,airplane
28813,horse
2900,deer
48547,airplane
16924,truck
17348,bird
8594,horse
21812,frog
8863,bird
41415,airplane
5322,cat
31307,deer
15213,bird
32739,ship
7385,ship
22522,airplane
36840,horse
45904,dog
36617,bird
22614,dog
33367,frog
9509,automobile
28816,horse
629,airplane
4042,truck
7156,deer
10922,dog
37492,automobile
33498,frog
49956,ship
17541,cat
16042,bird
523,bird
44502,ship
31061,deer
40438,frog
18807,ship
18963,dog
1656,cat
33445,truck
9338,dog
41320,horse
1720,dog
3361,deer
22515,ship
47020,ship
38057,truck
10330,cat
13758,bird
42919,automobile
19516,dog
2883,airplane
39694,bird
15207,ship
3788,cat
11591,deer
1069,automobile
35840,deer
15640,bird
6477,dog
44465,airplane
31052,ship
25777,deer
49091,ship
6837,bird
36521,automobile
20900,dog
48039,deer
33029,truck
35382,airplane
46835,horse
13879,frog
26381,deer
46744,frog
616,truck
12779,horse
17274,bird
1172,truck
2968,airplane
49147,cat
9173,bird
16394,frog
29107,frog
14870,deer
40255,truck
5494,cat
31630,frog
25285,dog
37907,cat
26068,horse
37345,frog
12702,dog
17198,deer
42480,cat
43113,truck
39938,ship
40196,deer
40584,bird
19209,deer
31951,ship
31727,airplane
33670,deer
33747,truck
18767,deer
46345,airplane
27782,horse
35906,dog
21881,ship
24480,frog
9508,deer
43985,automobile
10098,frog
32305,cat
40424,automobile
30318,bird
10284,ship
5089,cat
17289,deer
13773,deer
23274,dog
40500,deer
23261,automobile
39507,cat
27556,bird
23365,horse
27652,frog
26418,deer
16699,dog
22373,automobile
24024,dog
17325,horse
14767,ship
15701,bird
37702,frog
1281,dog
23234,dog
48308,horse
22934,cat
5219,cat
29217,frog
24371,horse
23625,truck
13863,cat
29266,deer
11590,truck
24312,horse
45834,horse
6141,dog
15549,airplane
29067,automobile
41200,bird
23844,bird
23420,airplane
45915,cat
28265,horse
19133,ship
27338,ship
33686,deer
15257,deer
30063,automobile
9900,dog
49503,truck
1858,horse
40153,automobile
1154,automobile
2498,truck
13463,automobile
2853,horse
3860,airplane
39882,bird
13596,cat
44582,dog
1547,cat
1884,bird
37108,frog
3609,bird
44882,truck
3925,automobile
12745,horse
5935,horse
19628,deer
18311,truck
609,airplane
26258,automobile
10506,bird
17382,cat
43427,frog
17252,cat
21690,dog
42338,dog
37095,truck
42173,bird
41965,automobile
12352,ship
790,horse
17752,frog
42444,automobile
7617,bird
9828,bird
10653,automobile
23905,truck
31471,deer
17681,frog
31255,cat
21553,cat
4296,airplane
25815,airplane
34887,cat
1850,dog
4516,cat
14111,automobile
45290,automobile
32523,airplane
37774,cat
44867,airplane
24602,truck
37457,airplane
39045,airplane
43258,cat
26052,bird
16462,deer
15972,frog
36778,deer
28057,frog
8814,airplane
49731,bird
33108,bird
7506,airplane
24736,airplane
40394,truck
42161,deer
32853,ship
26947,deer
23646,truck
44769,cat
13633,horse
33186,deer
41247,deer
6877,horse
21661,horse
7962,horse
21708,dog
24918,horse
8584,frog
44003,deer
46385,deer
1726,truck
44649,bird
6496,automobile
27626,automobile
29611,deer
13533,dog
26708,cat
4539,truck
16932,dog
44791,deer
18027,bird
22301,ship
19730,bird
30145,bird
22907,automobile
12088,ship
17978,truck
10656,automobile
21853,horse
2125,frog
4627,dog
47198,horse
32448,ship
48008,cat
34676,automobile
39243,bird
10913,automobile
10863,dog
16715,cat
1445,bird
28208,truck
15060,automobile
26821,horse
9522,frog
18234,cat
38395,horse
44147,automobile
48920,truck
44217,bird
16451,airplane
26885,dog
34046,frog
49141,cat
49219,cat
36298,ship
27350,dog
34612,bird
23886,cat
25597,automobile
17485,frog
23658,truck
25062,automobile
13300,horse
9801,airplane
395,horse
20990,horse
14805,ship
20888,frog
14635,deer
18249,bird
16173,automobile
25360,cat
28883,automobile
21274,truck
13835,deer
17206,automobile
23229,cat
252,cat
16242,deer
19983,airplane
34419,deer
36322,truck
155,frog
2723,dog
31615,bird
13278,automobile
17057,airplane
1736,cat
23364,frog
28767,deer
1327,truck
34351,deer
14766,truck
27418,deer
45655,bird
25973,frog
23687,frog
44752,automobile
25330,horse
35243,deer
29683,bird
33834,cat
14196,bird
28012,frog
29111,dog
23576,truck
49382,automobile
29427,frog
2704,deer
5238,deer
49460,frog
28117,bird
9913,cat
36265,cat
20781,horse
22182,truck
14291,horse
14450,horse
6649,bird
11254,ship
20488,frog
1730,horse
17260,dog
20937,ship
15465,bird
13486,bird
5336,dog
21466,dog
32911,dog
1190,bird
16624,dog
28780,dog
41496,truck
40335,airplane
640,cat
23567,airplane
21377,truck
16082,dog
13268,horse
47671,automobile
37402,automobile
24403,cat
20605,ship
36453,horse
18102,bird
5099,dog
5066,cat
12446,frog
44199,automobile
38461,ship
23408,automobile
33714,ship
34740,dog
15975,cat
10629,bird
5410,frog
30163,dog
30644,airplane
29894,airplane
41041,airplane
20292,horse
33811,cat
38887,dog
32041,truck
5513,automobile
33943,ship
11985,truck
18732,dog
33182,automobile
18986,dog
9469,frog
14553,truck
32584,cat
9225,horse
29833,dog
13680,dog
8968,bird
12160,truck
34162,horse
41209,bird
48029,cat
41949,automobile
41813,dog
17131,ship
13392,deer
30628,deer
10695,deer
37426,cat
4240,airplane
13651,airplane
48259,horse
42170,frog
15782,deer
31842,ship
15215,bird
39773,deer
28457,airplane
8170,bird
11906,dog
22083,frog
46886,frog
26587,deer
46251,deer
42322,cat
9027,truck
25918,horse
839,frog
38941,deer
19824,frog
38900,ship
6850,cat
7639,frog
42709,cat
30491,cat
47778,horse
17053,truck
1567,bird
26366,dog
39320,truck
12215,frog
2661,airplane
4934,horse
30387,cat
37781,truck
17446,dog
9523,airplane
49211,frog
29622,horse
31430,deer
9858,automobile
4643,deer
14284,deer
26472,automobile
32957,bird
26936,automobile
45205,horse
45610,deer
11018,bird
36834,horse
30544,dog
48338,frog
14629,frog
41646,frog
8435,cat
38522,cat
